code,name,industry,signal_date,close,ma5,ma10,ma20,ma60,ma120,ma5_slope_3,ma10_slope_5,ma20_slope_5,ma60_slope_10,ret5,ret10,ret20,ret60,amount_ma5,amount_ma10,amount_ma20,amount_ratio_5_20,turnover_ma5,turnover_ma20,high20,high60,is_20d_high,is_60d_high,dist_to_60d_high,max_dd20,atr20,atr20_pct,up_down_amount_ratio20,limit_up_count_5,heavy_bearish_candle,short_term_strong,pullback_rebound,bench_ret20,bench_ret60,market_ok,market_state,ret20_rank_pct,ret60_rank_pct,industry_ret20,industry_ret60,industry_ret20_rank_pct,industry_ret60_rank_pct,industry_count,industry_strong,basic_liquid,trend_basic,relative_strength,volume_ok,near_breakout,risk_ok,short_term_ok,candidate,score,trend_confirmed_by_score,status,score_trend_status,score_now,score_3d_ago,score_5d_ago,score_change_3d,score_change_5d,score_ma3,score_ma5,score_min5,score_max5,status_5d_ago,status_changed
002012,凯恩股份,,2026-06-18,7.16,7.122,7.24,7.681,7.131833333333334,6.887333333333332,-0.015754560530679917,-0.028448738593666256,-0.005051813471502631,0.003070792311298698,0.008450704225352101,-0.05416116248348746,-0.044058744993324406,0.0638930163447251,131775570.8,180985046.9,350215056.2,0.3762704328872312,0.03945277018379682,0.09313775509276682,9.65,9.65,False,False,-0.25803108808290154,-0.27253886010362705,0.5845,0.0816340782122905,1.095591343733168,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.689081225033289,0.7842876165113183,,,,,,True,True,False,False,False,False,False,False,False,50,False,跌破MA20观察,震荡无趋势,50.0,63.0,60.0,-13.0,-8.0,55.333333333333336,57.4,50.0,63.0,市场环境弱观察,True
002943,宇晶股份,,2026-06-18,51.75,52.248000000000005,52.254,57.15350000000001,50.29333333333333,47.837583333333335,0.017606731068869008,-0.0691866471908511,-0.04920064547254244,0.036292205829830504,0.030876494023904355,-0.13821815154038297,-0.18155938636723068,0.35648754914809966,580200094.8,596322955.7,821067931.8,0.7066407934457342,0.05874268462398794,0.07430273227744226,73.67,73.67,False,False,-0.29754309759739384,-0.27337605592775993,4.632,0.0895072463768116,0.8895332698930233,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.10885486018641811,0.914780292942743,,,,,,True,True,False,False,False,False,False,False,False,50,False,跌破MA20观察,震荡无趋势,50.0,52.0,42.0,-2.0,6.0,50.666666666666664,49.6,44.0,52.0,市场环境弱观察,True
603728,XD鸣志电,,2026-06-18,63.86,62.05,63.34100000000001,64.05,61.17433333333334,64.69416666666667,-0.008374085083261429,0.001549578609490343,-0.017879048086359095,0.006852321230674807,0.043464052287581545,0.005827689399905411,-0.052100341398248595,0.1172148355493352,618626743.6,784195470.2,803550226.3,0.7698669272342908,0.023747745966947748,0.02966576032658319,72.97,72.97,False,False,-0.12484582705221325,-0.14606259825639556,3.7584999999999993,0.058855308487315995,1.0824642448683606,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6627829560585885,0.822237017310253,,,,,,True,True,False,False,False,False,False,False,False,49,False,跌破MA20观察,弱势延续,49.0,47.0,60.0,2.0,3.0,47.0,46.8,45.0,49.0,市场环境弱观察,True
600903,贵州燃气,,2026-06-18,7.89,8.344,8.626000000000001,9.123000000000001,7.555000000000001,7.18025,-0.07453416149068326,-0.05520262869660442,-0.024225894432857387,0.04113553365947786,-0.13958560523446017,-0.10136674259681089,-0.20862587763289875,0.1793721973094169,337011328.6,381158909.9,512705467.9,0.6573195522575,0.034142583291373374,0.047365265193090235,10.62,10.64,False,False,-0.2584586466165414,-0.24134615384615388,0.6460000000000001,0.08187579214195186,0.5710626463691376,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.05692410119840213,0.8538615179760319,,,,,,True,True,False,False,False,False,False,False,False,48,False,跌破MA20观察,震荡无趋势,48.0,69.0,66.0,-21.0,-16.0,52.333333333333336,58.0,48.0,69.0,市场环境弱观察,True
601882,海天精工,,2026-06-18,21.2,20.764000000000003,20.647,21.294999999999998,20.495166666666666,20.350166666666667,0.015453834115806142,-0.00038731541999514896,-0.03239731006906599,-0.0036944914807943707,0.06159238858287441,0.0728744939271253,-0.0947907771135782,0.061061061061060906,119235082.4,130722482.8,132414556.35,0.9004680881521528,0.011017970881226018,0.011870693199233676,24.0,25.2,False,False,-0.15873015873015872,-0.17079311791858987,1.0269999999999997,0.04844339622641508,0.6230623587826293,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4770306258322237,0.7809587217043942,,,,,,True,True,False,False,False,False,False,False,False,48,False,跌破MA20观察,弱势延续,48.0,48.0,27.0,0.0,12.0,47.333333333333336,45.2,36.0,48.0,市场环境弱观察,True
002380,科远智慧,,2026-06-18,38.48,37.568,37.660999999999994,40.142,36.62116666666667,34.06366666666667,0.005083204023757171,-0.021893829212549454,-0.04121335164507056,-0.0005140101892284754,0.06563278870119071,0.0018224420723769175,-0.18732840549102436,0.14557904138136335,311622271.2,329188476.6,445747326.35,0.6991007074606987,0.05800051179998532,0.07569938860365306,51.06,51.06,False,False,-0.246376811594203,-0.2872088432688511,2.496,0.06486486486486487,0.7574241584890358,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.09653794940079893,0.8372170439414115,,,,,,True,True,False,False,False,False,False,False,False,46,False,跌破MA20观察,弱势延续,46.0,46.0,55.0,0.0,-2.0,44.666666666666664,45.6,44.0,48.0,市场环境弱观察,True
603099,长白山,,2026-06-18,36.7,37.367999999999995,37.211,37.839,36.480333333333334,39.62716666666667,-0.005005857918841228,-0.022666386510479586,-0.0013064650223683083,-0.003101615481661324,-0.0043407487791643495,-0.035226077812828493,-0.043772798332464835,-0.0043407487791643495,224374456.8,293457679.9,337000060.3,0.6657994559415217,0.0219789447526482,0.03250155752110488,40.18,40.18,False,False,-0.08661025385764054,-0.09674185463659146,1.5334999999999996,0.041784741144414154,1.0581092658801932,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6894141145139814,0.7120505992010653,,,,,,True,True,False,False,False,False,False,False,False,45,False,跌破MA20观察,震荡无趋势,45.0,63.0,63.0,-18.0,-15.0,55.0,57.6,45.0,63.0,市场环境弱观察,True
603416,信捷电气,,2026-06-18,55.57,54.988,56.162,57.22299999999999,54.72383333333333,55.389,-0.007293471981513533,-0.0035838478461428513,-0.039890604944589514,0.01382048803984337,0.028883540085169468,-0.04123533471359564,-0.14137824474660077,0.11765888978278372,152838111.0,193433362.1,232810673.2,0.6564909971661901,0.02002193400122082,0.028894197278178702,65.88,67.29,False,False,-0.1741714965076535,-0.1746522411128285,3.1629999999999994,0.05691920100773798,0.5758690982549183,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.255659121171771,0.8229027962716379,,,,,,True,True,False,False,False,False,False,False,False,45,False,跌破MA20观察,弱势延续,45.0,43.0,37.0,2.0,10.0,45.0,42.6,35.0,45.0,市场环境弱观察,True
603868,飞科电器,,2026-06-18,34.44,33.628,33.687,35.2115,34.1535,35.79841666666666,-0.010475517890771946,-0.04066638188808214,-0.024085032081040958,-0.009143570005608836,0.010266940451745254,0.012048192771084265,-0.055144032921810804,0.004374453193350725,92896038.0,81747994.1,91657235.7,1.0135155974379881,0.006327198347107421,0.0059117084481175005,38.45,39.85,False,False,-0.13575909661229624,-0.1436100131752306,1.6485000000000003,0.0478658536585366,0.7935501038889865,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6498002663115846,0.7237017310252996,,,,,,True,True,False,False,False,False,False,False,False,44,False,跌破MA20观察,弱势延续,44.0,41.0,33.0,3.0,19.0,35.333333333333336,34.4,25.0,44.0,市场环境弱观察,True
002782,可立克,,2026-06-18,24.37,24.034000000000002,24.095,25.922500000000003,23.586833333333335,22.585833333333333,0.03487771271098872,-0.04559138081280212,-0.03080776924083506,-0.006270450938811956,0.0821492007104796,-0.03293650793650782,-0.13581560283687932,0.07927369353410119,462219342.0,453398057.9,693355101.85,0.6666415820215544,0.0392738037742084,0.052957819705126086,31.23,31.23,False,False,-0.21966058277297473,-0.26841406768414067,1.9755000000000003,0.0810627821091506,0.6644387072011252,1.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2866178428761651,0.796271637816245,,,,,,True,True,False,False,False,False,False,False,False,43,False,跌破MA20观察,弱势延续,43.0,43.0,35.0,0.0,18.0,43.0,39.4,25.0,43.0,市场环境弱观察,True
002786,银宝山新,,2026-06-18,8.09,8.236,8.393,8.509,7.8895,8.178916666666668,-0.011759059275257888,0.002149253731343448,-0.01590238824958068,0.011712154566244193,-0.027644230769230838,0.007471980074719831,-0.10508849557522115,0.08445040214477206,149244829.8,184934349.6,217844968.25,0.6850965206996468,0.03667966898193119,0.05112623251408582,9.7,9.7,False,False,-0.16597938144329893,-0.1568421052631579,0.5105000000000002,0.06310259579728061,0.626013147988493,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.4270972037283622,0.8005992010652463,,,,,,True,True,False,False,False,False,False,False,False,43,False,跌破MA20观察,弱势延续,43.0,48.0,55.0,-5.0,-7.0,47.0,47.8,43.0,53.0,市场环境弱观察,True
601689,拓普集团,,2026-06-18,62.3,61.092,63.39,64.9485,62.29549999999999,66.34783333333333,-0.02923790758278777,-0.017529176547170677,-0.03529175857228806,0.003751584420048193,0.014988595633756763,-0.07840236686390534,-0.13616195230171946,0.07673695126166602,2237869050.8,2932013275.6,3114400178.55,0.7185553951008009,0.02103686437355594,0.027225128800734938,74.85,74.85,False,False,-0.16766867067468272,-0.1657182512144344,3.443,0.05526484751203853,0.5218130147209498,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.2852862849533955,0.7946071904127829,,,,,,True,True,False,False,False,False,False,False,False,43,False,跌破MA20观察,弱势延续,43.0,41.0,43.0,2.0,10.0,41.666666666666664,39.8,33.0,43.0,市场环境弱观察,True
603919,金徽酒,,2026-06-18,18.51,18.706,18.549,19.6025,18.474499999999995,19.380166666666664,0.019733972961186064,-0.05588639486944569,-0.0027471828657188446,-0.0034970692941135306,0.01983471074380172,-0.06844489179667834,-0.062310030395136606,0.03639417693169111,137020395.0,177055574.8,302955420.75,0.4522790668699398,0.014564005921405198,0.029553023772146535,22.59,22.59,False,False,-0.18061088977423634,-0.17185322805387848,1.3250000000000002,0.0715829281469476,1.106459150720348,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6198402130492676,0.7583222370173103,,,,,,True,True,False,False,False,False,False,False,False,40,False,跌破MA20观察,弱势延续,40.0,43.0,41.0,-3.0,0.0,44.0,43.0,36.0,56.0,市场环境弱观察,True
603179,新泉股份,,2026-06-18,52.6,50.912,51.345000000000006,53.329499999999996,49.539833333333334,53.47425,-0.00011783652146590828,-0.009949673164805883,-0.027729920420050846,-0.0038206442142375563,0.04158415841584162,-0.00960271135379398,-0.15079108814982234,0.1550285463328942,1419343663.6,1442571306.1,1800550091.85,0.7882833529733548,0.039014236165246144,0.04627660945592654,64.98,64.98,False,False,-0.190520160049246,-0.21119427269768964,3.536500000000001,0.06723384030418253,0.6487298385750307,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.21537949400798934,0.8432090545938749,,,,,,True,True,False,False,False,False,False,False,False,39,False,跌破MA20观察,弱势延续,39.0,37.0,46.0,2.0,20.0,36.333333333333336,33.0,19.0,39.0,市场环境弱观察,True
002881,美格智能,,2026-06-18,43.68,41.676,42.613,44.384,41.27316666666666,43.594166666666666,-0.008092155369383014,-0.032138639047878725,-0.014521071095519256,-0.011006609556900138,0.06458688764318787,0.02463054187192104,-0.047328244274809195,0.05916585838991262,403481229.2,486685172.8,655880148.35,0.6151752423290126,0.0530148165439391,0.07960438061993431,49.99,49.99,False,False,-0.1262252450490099,-0.18939546093593096,2.7849999999999993,0.06375915750915749,0.7541963155349863,0.0,False,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.6767643142476698,0.7779627163781625,,,,,,True,True,False,False,False,False,False,False,False,38,False,跌破MA20观察,弱势延续,38.0,33.0,38.0,5.0,2.0,35.333333333333336,35.0,30.0,38.0,市场环境弱观察,True
603976,正川股份,,2026-06-18,25.56,26.162,24.851000000000003,23.522,21.321,20.636666666666663,0.04798910431020653,0.10429257020974059,0.05626655889352916,0.041208500524974934,0.022399999999999975,0.19718969555035115,0.1773376324274527,0.3705093833780162,268773646.0,212691277.0,174722463.6,1.5382890125411441,0.06851551423479643,0.04791936214480464,28.03,28.03,False,False,-0.08811987156617918,-0.13079130791307914,1.7795000000000005,0.06962050078247264,1.3683211288689865,1.0,True,False,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9307589880159787,0.9184420772303595,,,,,,True,True,True,True,True,False,False,True,False,93,False,放量长阴观察,强趋势延续,93.0,98.0,96.0,-5.0,-6.0,96.33333333333333,97.2,93.0,100.0,市场环境弱观察,True
605020,永和股份,,2026-06-18,34.17,35.14,34.079,34.013,28.95266666666667,28.238583333333334,0.05228484158830926,0.00846329121415712,0.025399074478829053,0.03901479128910901,0.027360192423331542,0.0023467292461132327,0.05560704355885093,0.35756853396901067,1373404064.0,1166596003.7,1070420291.05,1.2830512234150535,0.07793358482223275,0.062236003867518805,37.27,37.27,False,False,-0.08317681781593778,-0.10955056179775291,2.2430000000000003,0.06564237635352649,1.3700086529304134,0.0,True,False,True,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.8668442077230359,0.9151131824234354,,,,,,True,True,True,True,True,False,False,True,False,91,False,放量长阴观察,强趋势延续,91.0,92.0,75.0,-1.0,14.0,95.0,90.8,77.0,100.0,市场环境弱观察,True
600160,巨化股份,,2026-06-18,44.12,45.5,42.257000000000005,39.019999999999996,35.95633333333333,37.199333333333335,0.09712577160493852,0.11808752712070714,0.08482304206399949,0.018602630808600695,0.0760975609756096,0.16473072861668414,0.36721413077161436,0.25769669327252,6030657878.6,4967972668.9,3867811802.25,1.5591911362108726,0.0496004164770931,0.03560805993072943,48.0,48.0,False,False,-0.08083333333333342,-0.07859154929577461,2.6369999999999996,0.05976881233000906,2.2782146842401656,1.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9713715046604527,0.8831557922769641,,,,,,True,True,False,True,True,False,False,True,False,85,False,放量长阴观察,强趋势延续,85.0,100.0,82.0,-15.0,-1.0,94.33333333333333,93.8,85.0,100.0,市场环境弱观察,True
603271,永杰新材,,2026-06-18,48.96,48.629999999999995,45.977999999999994,46.3625,47.25416666666667,45.650666666666666,0.10603165938864612,0.03117430698842716,0.008022872797243119,0.0067501349316820836,0.09775784753363226,0.1071913161465401,0.061348363321049204,0.1973587674247983,416908271.2,255553205.2,196619219.8,2.120384119233495,0.08777037040138595,0.04300452886586567,54.68,54.68,False,False,-0.1046086320409656,-0.13202534232577157,2.463,0.05030637254901961,1.7617326102659234,1.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.8718375499334221,0.861185086551265,,,,,,True,True,False,True,True,False,False,False,False,81,False,放量长阴观察,趋势转强,81.0,52.0,32.0,29.0,39.0,81.33333333333333,67.6,42.0,91.0,市场环境弱观察,True
601636,旗滨集团,,2026-06-18,8.04,7.651999999999999,7.216999999999999,6.938,6.353,6.462083333333334,0.12595644496762803,0.09150030248033847,0.04716625160365262,0.0176740709098675,0.21266968325791846,0.2445820433436532,0.19465081723625532,0.33999999999999986,1483394427.4,1369351805.9,1139087133.45,1.3022659846110125,0.06569588862681527,0.054405094393661965,8.67,8.67,False,False,-0.07266435986159181,-0.12981455064194014,0.554,0.06890547263681593,0.7479883914584811,3.0,True,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9350865512649801,0.9091211717709721,,,,,,True,True,False,True,True,False,False,True,False,80,False,放量长阴观察,趋势转强,80.0,77.0,59.0,3.0,27.0,91.33333333333333,80.8,53.0,100.0,市场环境弱观察,True
603929,亚翔集成,,2026-06-18,215.52,218.448,210.81599999999997,185.278,187.3635,160.34841666666668,3.662332906073651e-05,0.19107103510228973,0.04852182180369424,0.05499644324488684,-0.06644719743567529,0.3815384615384616,0.21831543244771057,0.17564913811913607,2364181202.4,2282019304.9,1580787031.8,1.495572240182139,0.05042360423697032,0.03822448092425941,247.65,247.65,False,False,-0.12973955178679586,-0.1751927514210141,15.238499999999997,0.07070573496659241,1.0745095870613244,1.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9420772303595206,0.8518641810918774,,,,,,True,True,False,True,True,False,False,True,False,72,False,放量长阴观察,震荡无趋势,72.0,78.0,80.0,-6.0,0.0,77.33333333333333,76.4,72.0,84.0,市场环境弱观察,True
600826,XD兰生股,,2026-06-18,9.34,9.838,9.395999999999999,8.9795,9.267166666666666,10.281,0.04370889030341596,0.07162408759124084,0.02810854133272289,-0.018637815704477534,0.03204419889502752,0.0936768149882905,0.08984830805134192,-0.04596527068437173,155937069.6,119076555.7,81684389.45,1.9090192220320255,0.021197900518878925,0.011801205821000506,10.23,10.38,False,False,-0.10019267822736044,-0.07157057654075549,0.3844999999999999,0.041167023554603846,1.7925843564065842,0.0,True,False,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.890479360852197,0.6471371504660453,,,,,,True,True,False,False,True,False,False,False,False,61,False,放量长阴观察,震荡无趋势,61.0,82.0,53.0,-21.0,4.0,74.66666666666667,72.6,57.0,82.0,流动性不足,True
000608,阳光股份,,2026-06-18,7.59,6.922,6.553999999999999,5.4645,4.4675,3.8394166666666663,0.0632872503840245,0.19337217771303705,0.1526049356675805,0.1208446581643321,0.21439999999999992,0.5119521912350598,0.9166666666666667,0.9070351758793969,427197619.8,492335936.6,345976039.65,1.2347607083778585,0.08459355042439473,0.08152593517138795,7.59,7.59,True,True,0.0,-0.09942363112391939,0.5235000000000001,0.0689723320158103,2.905283091557266,2.0,False,True,False,0.033137727891003,0.08201872644250585,True,市场趋势良好,0.9950066577896138,0.9693741677762983,,,,,,True,True,True,True,True,True,True,True,True,100,False,短期过热,强趋势延续,100.0,100.0,83.0,0.0,14.0,98.66666666666667,96.4,86.0,100.0,市场环境弱观察,True
